timestamp,tweet_text,all_hashtags,followers_count,retweet_count,likes,reply_count
2022-11-28 16:57:27+00:00,b'Hey uhm. Can you guys send me nice/funny stuff?   I\xe2\x80\x99m feeling like absolute bullshit rn. https://t.co/pfqfNcEvzP',[],551,0,0
2022-11-28 16:57:25+00:00,b'@HenryWang2021 Such an absolute pleasure and honor to be working with Christina.',[],47617,0,0
2022-11-28 16:57:25+00:00,b'You people just open your mouth to say absolute nonsense. https://t.co/8KulglO979',[],2287,0,0
2022-11-28 16:57:22+00:00,"b'From our pals @BreadandRosesTC  TO HAVE AND TO HOLD is an examination of memory, relationships &amp; the complicated realities of love by Mark Bastin, produced by @NewTroubadourUK  \xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85 ""An absolute theatrical masterpiece."" @FairyPowered  29 Nov - 10 Dec https://t.co/au5BiKlvBN https://t.co/icllvNciLZ'",[],9625,0,0
2022-11-28 16:57:22+00:00,"b'@Holli259 What an absolute shitshow. I mean, WTF?'",[],210,0,0
2022-11-28 16:57:22+00:00,"b""The c9000 is being released this has real applications to nurse care or is the solution this idea is genius similar to penicillin it's going to be around for a while it makes absolute perfect sense seriousness my business is going to prosper like Jarvis, w/o judgement/an attitude https://t.co/uITNE5hQQS""",[],321,0,0
2022-11-28 16:57:20+00:00,b'@DougisRaw Huge fan. Would be an absolute honor to get some games in with you boss. I\xe2\x80\x99ve been following you since the DayZ and H1Z1 days!!!',[],175635,0,4
2022-11-28 16:57:18+00:00,"b'@BedfordTweets @Nigel_Farage You absolute heroes, nailed the fascist bastard!'",[],3323,0,0
2022-11-28 16:57:18+00:00,"b""@DEADLINE Helena is just absolute savage for saying it for what it is, the problem with AH stans is that they disrespect any women who disagree with them, and they're a lot of them \xf0\x9f\x98\x85""",[],76,0,0
2022-11-28 16:57:12+00:00,"b'@alexiekattwitch Hey, stay safe on the roads out there today; some drivers are absolute ntters.'",[],144,0,0
2022-11-28 16:57:10+00:00,b'@king_koddy She is just too good man the absolute goat',[],101,0,0
2022-11-28 16:57:09+00:00,"b'@anabananaa444 omg thank youuu, i am obsessed with white chunky shoes, i think filas are the absolute best'",[],377,0,0
2022-11-28 16:57:08+00:00,"b'The only reason i rate it so high is because i appreciate the absolute talent that went into such a huge detailed map, and the extremely well done animations. The enviroment is so nice but unfortunately some of the gameplay elements ruin it.'",[],325,0,0
2022-11-28 16:57:04+00:00,"b'Huge shoutout to @snackyyz for throwing The Snackyyz Bowl yesterday! Even though the game kept on crashing on me, I had a blast! The best part, got to hang out with @SevilonSihlen @BlooStacheMan and Snackyyz! Definitely go follow them! We had an absolute blast!'",[],571,0,0
2022-11-28 16:57:04+00:00,"b'@jjennetten1790 @ElleSteinhagen With all due respect,because your child can\xe2\x80\x99t tolerate a mask that works,the rest of society should mask up? I have a speech delayed child,kids w/allergies/asthma,they had trouble tolerating any mask. Why isn\xe2\x80\x99t their intolerance considered? The absolute part of masks is a problem'",[],1838,0,0
2022-11-28 16:57:04+00:00,b'So according yo this man i use this term lightly in this case apparently a chocolate ad for Yorkie traumatised young girls. How would you know you interview them? I mean stop talking absolute rubbish never provide evidence these male feminist. https://t.co/TZCDZn77Z2',[],941,0,0
2022-11-28 16:57:02+00:00,"b'The rent was due, so your cheque came as an absolute godsend! https://t.co/xCAYdmZp7i'",[],0,0,0
2022-11-28 16:57:00+00:00,"b""Holds the most infamous play in his franchises history (INT Return for a TD in the 2002 NFC Championship)  Only player in NFL history with 25+ sacks and 40 INTs   14 defensive TDs (4th most non-offensive TDs for any player)  An absolute travesty he isn't in yet""",[],3721,0,0
2022-11-28 16:57:00+00:00,"b'@ClownWorld_ It\xe2\x80\x99s crazy Karen\xe2\x80\x99s like this that have made being a middle aged female with extra pounds, a stereotype of absolute disgust.'",[],653,0,0
